transport_linear_velocity,placing_linear_velocity,release_opening_velocity,retract_linear_velocity
0.08578942075761291,0.02571537148962155,0.08839882599832803,0.08150845655114118
0.07503732908912582,0.05233939872497553,0.06616114344975386,0.05361864695193411
0.06347298930358365,0.04919644704079734,0.051537208480232244,0.09799908002709061
0.08738902965877068,0.03405536095513467,0.11836071811991775,0.0835927096819206
0.0961308585135664,0.04385669448368551,0.07062684309971118,0.031204697098764674
0.13750078447837136,0.04687945905978419,0.09890468781384378,0.04650178363358475
0.04385562685272598,0.07784016385646146,0.050970611323417486,0.08743571037460987
0.06968387106384276,0.04751155466967736,0.07680215605107862,0.11205090987973629
0.11416686127620054,0.030867816864924118,0.02975865541275393,0.10478477412971887
0.05675625170286484,0.05481482239811619,0.03253008951198475,0.10821670256511008
0.058942350354535836,0.03923698968230274,0.08216232720055716,0.035038726826406866
0.08233638635031984,0.08492684522490451,0.10445378355703425,0.08761762129454712
0.033194976277598674,0.02833579845428761,0.03687305728354041,0.06906539554405366
0.11675247777762976,0.06439350131762263,0.07962960809464459,0.07637369828192919
0.0797056591578475,0.03482065408177128,0.06904242689462885,0.15223282003896296
0.0354089649753182,0.046214552062138425,0.030791483506716545,0.04814199812416693
0.10543321163244021,0.05054929183033213,0.10098053994373753,0.12180237656738568
0.13090322494408074,0.06296298773933659,0.026215518177899015,0.07805080743570691
0.12673431540468988,0.057785339396914326,0.07037073271512795,0.08958266671411165
0.08810171225390737,0.07921814329192209,0.0816209473390357,0.03987642893265972
0.06256725923821378,0.0765127634470508,0.06515768956342947,0.07711428134510169
0.07457079497058632,0.051397258431607036,0.06870621484723594,0.0855559142108755
0.08517244006826558,0.03903658386355496,0.04280637667262812,0.12501466271694406
0.1160884575176307,0.07491944619829308,0.09011578472951334,0.03592922926037912
0.12670852730285131,0.053781586110208494,0.08379087585210501,0.04243373336253162
0.06219276703385941,0.04319753127497537,0.08364056316131827,0.0928239100112754
0.06413271580533546,0.03824099366924005,0.08972003238995924,0.06741528659532536
0.06691966852558001,0.050320400181996294,0.0999591379628944,0.11969368199232817
0.03645512819856459,0.0493884491610642,0.03997907334970699,0.08467380042608331
0.06854873638848294,0.09749637573197317,0.0418349623187142,0.0916025005976622
0.14579601613234566,0.03364683971248706,0.06314717237753151,0.10576474505014719
0.09414726729729012,0.059490839009720894,0.11242465211423269,0.12409907114311719
0.12108189406669886,0.0624596512839693,0.05733292898388159,0.07445406132164384
0.07617417048035827,0.052171661844353984,0.027511463095656448,0.08382551451412305
0.10664232513981486,0.07546149463963994,0.08513395768777801,0.09154416804476391
0.09724712081922843,0.022556533653996853,0.06805188457863218,0.10243399185231702
0.10305247595760365,0.06591962833729673,0.09364075525110857,0.08400240722319215
0.08300230296014566,0.030412640673858786,0.08213640968271237,0.047247752544018695
0.06454789920603626,0.07229885728311561,0.07814399258570467,0.06708836607021978
0.1019018686956068,0.04287166380396261,0.0968659040060981,0.09197161745503458
0.08251553744939026,0.04349927289468908,0.12671102598650327,0.04795081903765419
0.05541926540086053,0.055724965192795246,0.04389217158087787,0.05529740951308432
0.08720071992463338,0.05230729964853588,0.03093472598320128,0.08703444087195855
0.10885683353604501,0.050075717974029606,0.04854915694026907,0.06528838235596392
0.07148225441838024,0.04474502133640581,0.07675446067471968,0.13155335205563984
0.06898898855905425,0.07286997718670642,0.06674077181044932,0.08505165566087303
0.053236792344502494,0.04593251762713872,0.04369937845241682,0.04840326227063722
0.06140517708201486,0.07069923208116384,0.08652705854409301,0.0671550776556611
0.10319545590807831,0.03952393710104622,0.04786354144611053,0.07753327346396831
0.08645623349838069,0.031763408884271746,0.049837131088752304,0.0745054162825372
0.045314402768851646,0.028959398254752557,0.05536956336223337,0.05143037502872477
0.08151096914026841,0.04339396891060897,0.05270947317159763,0.08822843656495641
0.1184869525032489,0.04196465405499945,0.03615628947215971,0.09224175792256134
0.1335916853185721,0.042750564701527084,0.07936762222752805,0.05268031380549035
0.11234546719307109,0.06001812190489344,0.09768578259724756,0.08151113746871619
0.08851164951001543,0.0691249910830383,0.1119114892873875,0.1109230651910279
0.08657762411871929,0.05755507108240997,0.09162228549762903,0.06949440839975002
0.12185249006094809,0.034408351666700324,0.10207261708367171,0.08030192180408051
0.06879735702542161,0.031432236928691876,0.07581851077403058,0.07801746369513766
0.07002594998150309,0.08554288917170522,0.10961006790215129,0.06108797204169923
0.05185182254866104,0.05807160152533904,0.08771177104272758,0.07305373402821312
0.10124272284930456,0.028853196210431382,0.03362649215113015,0.07479105130820622
0.04618528896504185,0.047738520620758305,0.08298098784259637,0.08655669630973697
0.08871872112434694,0.02348056126339021,0.06114521527575909,0.05749442723642635
0.06867783518600763,0.09718232289954608,0.06220372819108555,0.04892247344712511
0.03754032841669974,0.03839201786364457,0.09785507288327802,0.1056407816452325
0.036565954900887855,0.05847201344187737,0.06981586133770908,0.09411157879976986
0.09870533602879646,0.08079418890212142,0.04759199003801573,0.08538509055190609
0.07273390910945185,0.07849327910951057,0.06694278811224602,0.1181372290141888
0.11250324962512855,0.03798913853821744,0.06798215892354563,0.10834058689937424
0.03900389320703567,0.023546846993356636,0.08164555469087868,0.052728665125893255
0.04322979895756729,0.0427908367713753,0.09319707025633014,0.14223198132065665
0.06506056592198484,0.04389587029353507,0.08982909352935019,0.044070648511870876
0.0544349305601989,0.06462512938428953,0.09601884689853943,0.07247507064487625
0.044630865025558686,0.055715328217332834,0.06664523322439474,0.10597698549589106
0.07906893698838713,0.043573636529876815,0.06449215613423764,0.05529255300932485
0.10930400190265889,0.032567347788250905,0.09502147430735461,0.0781524488916107
0.08252186134540739,0.08322489821812225,0.0940432810262335,0.05365705577185202
0.03506519100664508,0.0483587062824282,0.07500852764792774,0.07876274067530782
0.05018155102779842,0.03876230887875075,0.05308222488076422,0.06971361764217805
0.07839087979723776,0.060596004280146686,0.040152240134649984,0.1062281050053906
0.09833377623054043,0.07098739556798564,0.04962851225640165,0.04937545075083917
0.0998003822046625,0.047633720319062434,0.10896067639697872,0.10448969321347001
0.07545247058788318,0.03881911817968932,0.03463281846792655,0.0645599040215863
0.0366514917888559,0.04842303190383446,0.09549574915493636,0.08521032282775133
0.106297332387207,0.02965617836573477,0.07893437590461894,0.055584421289865245
0.05419776234021802,0.06083505731389076,0.0844808576853838,0.08087700463499801
0.07441733674948839,0.03909494480376087,0.07575243190094999,0.0776863709879335
0.07602609253302,0.04390480481647229,0.07448771391946477,0.12629604836634847
0.08423254700510159,0.04965971627807878,0.059336265517250665,0.079774936807918
0.06500405721295201,0.09340700997007345,0.054393705397872666,0.10759004550443933
0.08690559484264002,0.053684633694208554,0.043315492096916014,0.09687245836133078
0.05272121650387789,0.06196464992067366,0.07468211202678872,0.0957476736394614
0.06939893630784583,0.08266629512534765,0.13231134856834925,0.07514140330027579
0.08602893919617809,0.07667273323714283,0.09003119625462118,0.05935472498956726
0.04590215442127482,0.08087549641981671,0.06886448882868486,0.1206419300450192
0.04617550151624928,0.06487508511247504,0.058218063311248174,0.12492979963403976
0.09902482338944327,0.022454223248076062,0.09666187217329926,0.12885108231473677
0.08189885421584063,0.04595675431658616,0.07194682632655046,0.12297721338677067
0.094221174123368,0.07288790831613433,0.07503345443687817,0.06277351515049856
0.10164137820888478,0.0547658043569979,0.05102506029538359,0.06101985149649438
0.08894213709920915,0.033735609005912756,0.0634393153838054,0.08888056472773338
0.07104116601135219,0.07204596701315924,0.0519074998683446,0.0733548948039262
0.1154827500391361,0.04955853736668325,0.05322420568732282,0.048387738524440255
0.09879398697341667,0.06436876418618254,0.07136158136291303,0.09058681146312698
0.0655909977951077,0.06944156207946534,0.08733353401499915,0.06400476965230124
0.09624262842980845,0.05548960763396808,0.09999896864652077,0.10391614299253277
0.08433708694242696,0.06363675000939557,0.09295934606531717,0.04853135552983017
0.10344285966463243,0.08722400785621484,0.0632885339752284,0.0470208987352423
0.0816027998043702,0.0685860977239716,0.07526207841691475,0.13192756278307005
0.10165522720018393,0.02094581836947096,0.04963418433264287,0.10495305267122859
0.0675878800825255,0.05491463361713128,0.06404013882265364,0.043836215473182887
0.0685573115350806,0.057284204153103736,0.05300411269895289,0.07542433676601622
0.09188598253813028,0.02697977906429454,0.07471051842925486,0.12041632169919228
0.09254843967659772,0.05884122333207904,0.09505402988362814,0.08115916963120955
0.0785988978720741,0.057678519210397614,0.026604335302739465,0.10554650918993158
0.1064161751501794,0.032350835909714014,0.09744338627629803,0.06795800648485231
0.08293297593135747,0.0573070638542647,0.05855466230853751,0.06957320529182877
0.06218037705890597,0.03160265615514896,0.0513628929314614,0.0758406570552501
0.11193069387205945,0.05005460248287512,0.06120272042587566,0.09175513446484602
0.04875942409100524,0.045660607761073,0.05325259653851967,0.05326959619905877
0.08446210906278553,0.04784554961762681,0.08330487146619514,0.08284680744245972
0.07822196460763585,0.08089089519165109,0.08097009725550935,0.10227977525377022
0.08708284297367483,0.08436854734493925,0.05584408904681988,0.06949987982644702
0.03425466977261092,0.05491662601826083,0.0684689428987711,0.06592311615445667
0.12426658429309742,0.03280142788131383,0.08773530316103259,0.05136147515236458
0.09989064815327311,0.05900394053880128,0.054670811191867584,0.11972617762336753
0.13551383703368433,0.03734816076834879,0.05730487883981611,0.13705004489982994
0.05676278790552383,0.08231059371185749,0.06229620871997914,0.11115035616914887
0.06392903771335448,0.03943320171265512,0.07861493799745495,0.09350358162709911
0.06592020134410582,0.041015662916893486,0.054312839927157686,0.04078132431498078
0.06347021112929571,0.03706372263206073,0.1308915170768568,0.10378498792194078
0.06242731099273989,0.04143650591655628,0.07344140427909922,0.09167864957710131
0.050509661202193995,0.08051065778789553,0.046590523157142585,0.07306896251388802
0.07151584367577475,0.04546114256956541,0.0811345415524279,0.07256386461280608
0.11109340279155105,0.04627679974144513,0.0664082846991524,0.09641348616623714
0.03186107145603939,0.055540347355277214,0.08054185743692757,0.06616829017331421
0.0734270713730485,0.03458230165492218,0.08830672411693122,0.08943976616085336
0.08452095085749553,0.057404105959584964,0.07403888009053711,0.03535782430297046
0.08376515570711261,0.05788887182600739,0.09734423756163199,0.11963783517971738
0.11195750010554631,0.07233694279130869,0.06875750204692407,0.05415683862768635
0.04596683304718446,0.039364824186427644,0.06419530655777142,0.1591063516802412
0.0675427230301279,0.061061792506656366,0.07202222894537755,0.12945419453319457
0.14568984806447594,0.053142800779287826,0.053215795112204436,0.07248476293169852
0.06214332584228602,0.03881508839319682,0.05944644520425531,0.059427045753064664
0.09750902403006284,0.07197360992815358,0.08657328187970166,0.09435974296055318
0.05721495692979045,0.06548616060897952,0.09126522245757937,0.0982254117939706
0.05819341776119073,0.01901749960903089,0.0344926202830488,0.05334478198994291
0.10202173500241311,0.059275372672085644,0.1154116024129585,0.08334927102803423
0.06633545171428797,0.05972945348491637,0.05159823825966321,0.07711647585579413
0.09065545461425908,0.06969108717390045,0.0923654012434,0.1255209315853258
0.04398590738441322,0.03782807803242113,0.03907463812349267,0.08744105383498472
0.086003945442137,0.07319465243468667,0.06076977090003996,0.07900808554519524
0.0676790876724397,0.04063748808329715,0.08180739536722455,0.09181755076462489
0.10041951329503689,0.03592533931069911,0.07350870055117652,0.06470062864537468
0.06063963674171433,0.0513835748306879,0.09970907204801552,0.05836907499739204
0.09145080328210442,0.03451131580065184,0.07445657951899404,0.07819930695742883
0.04654721155732944,0.05071661029703884,0.07784010315367065,0.0992692418370347
0.07427609797995119,0.03494181216647284,0.06863488164030318,0.037104399190181485
0.10539574376185452,0.06126143556729091,0.07683219024285375,0.08100419171373384
0.07563589080837772,0.036631774284897986,0.049640969484491454,0.07564344829158932
0.07648346806804802,0.046610538835840015,0.08428499778084161,0.0776682609498228
0.10782792344904488,0.053924172207079284,0.08117909277386325,0.060991043370602814
0.10090310750230118,0.03941987504952312,0.05346768541703109,0.11656749431380198
0.07290714146988185,0.053185008194786464,0.06580550831396878,0.1284314820490541
0.06695173140944595,0.019094022527764452,0.11705429720387597,0.13678535647733742
0.07862284907681569,0.05788059689625891,0.04494592730386057,0.03468201505324902
0.051899033873018675,0.034005546256169916,0.051212864978082716,0.04946110350519946
0.15381715568244514,0.08339314394331732,0.0854560303892929,0.0787617599757552
0.09182342570138688,0.04336575436982771,0.04308904274638123,0.11338623423105038
0.08954639888710346,0.06101142631616771,0.07061336988767095,0.05254266956168835
0.1019047223066262,0.020731371066644532,0.08824184884811295,0.054425388981944975
0.09731580647542429,0.04417809083720179,0.09513670976078467,0.09329171292939453
0.06408248777672598,0.045147760005035405,0.06301292158191801,0.13633410453767303
0.054052460989480154,0.06991661694264455,0.04066489609078399,0.0842372265281998
0.09052755072357613,0.05335762302151054,0.07602842458571474,0.10431683257062285
0.10314684239479373,0.04076306723320884,0.08177907164387455,0.07286768524842276
0.10100099690991943,0.04778535183620212,0.04829489020396423,0.10491298198539394
0.10989677836487355,0.04897726064922326,0.06713590282820271,0.07127491523388152
0.09108260292786058,0.06479791632486753,0.08301069323520775,0.10308010413231085
0.06940246140839515,0.015567328273271952,0.05952905475910756,0.049794746596305714
0.11142611795827452,0.05378015305139861,0.041159365159194064,0.08124405681668233
0.09429852724050804,0.06193934815608262,0.07705186599611348,0.08649236043894268
0.05702209790908186,0.04366948450309169,0.07694225477070743,0.08439904299128782
0.05190080828448666,0.04064452209494701,0.08635004333209952,0.072418855823835
0.14095981669011035,0.057459141541401144,0.07656111208829293,0.0627236525309368
0.09813923218101839,0.028349901578043138,0.06413422916004052,0.0628695166588868
0.08662098086476809,0.028401498639332737,0.12126210590829292,0.08899524634276654
0.08733895717217362,0.041484333159165186,0.03761295408234162,0.12742354285527638
0.09818648406634536,0.061029093916527416,0.07785418610864833,0.04586767666310596
0.13360110729641045,0.06594289868417445,0.11247260513128804,0.07152819207657647
0.07828620465644553,0.09282543776697194,0.10269083487664957,0.0625120304190599
0.11291399173845049,0.03707475243880387,0.08720715709794198,0.05329771229852241
0.04839796868492893,0.06324897273316547,0.08725391993424578,0.08019030303083852
0.10373301053796842,0.047205188432184686,0.0655320153570394,0.08450084158066576
0.14315914046427172,0.04692176078320867,0.09316614401914496,0.08267214618252439
0.07282096141536874,0.06696352756159635,0.03630104226761017,0.06583384437290835
0.11878617233586171,0.06774997652235763,0.08558844632639509,0.10958398852732441
0.057235128882803535,0.04699871891635439,0.055567431590896714,0.08436481352778094
0.11005115795309736,0.04577125009848136,0.04434460792389297,0.06216089489925114
0.1327275053635874,0.037163156119929874,0.07332378673548026,0.08257502143708464
0.06142624936418177,0.07512202711569857,0.05069730866684978,0.07945023397995907
0.07438189182416592,0.03650940910644721,0.023144689693860965,0.08913683930809603
0.108632171937195,0.06032110024946143,0.11324962925092599,0.09873976608820223
0.06026245459079295,0.03612152260018063,0.035811706817145635,0.1303594046009249
0.06302817053311086,0.054971170329663796,0.10186797283534585,0.11270034758173988
0.09078609281770758,0.08787698538530228,0.11978151629800693,0.10757939922749546
0.04620201001787034,0.06665018247024862,0.0748662519012415,0.04411270710739523
0.11385310372159627,0.08344238944320903,0.11124040777835023,0.10493033591025819
0.07871698252450242,0.03845856723928753,0.0416615495929066,0.06522019555743387
0.1336401262981718,0.0505541474565029,0.03182876351384399,0.04690431133157508
0.06851085921245738,0.08261649011368555,0.0378777682925147,0.12569881224819723
0.08333939423868673,0.036144925423969645,0.03459356310864995,0.08405603430390057
0.07968765482709443,0.07154563401294921,0.10480645858175366,0.12476280992747754
0.03713849172359298,0.054721301456105216,0.025653921531699035,0.1006459351448103
0.10056769777745896,0.06723359421725167,0.031788550518305314,0.10608665141274984
0.1054263116427875,0.023159845165443543,0.03509997710005628,0.03965259338257775
0.03445577028827216,0.05915313753184865,0.09035224692862362,0.13172238158820637
0.0962154225279348,0.05408708915889671,0.12117445457080772,0.08309815556076353
0.09723136294741075,0.049721609370281424,0.08777311614277676,0.10253959587553407
0.04419806434977594,0.027610380101819154,0.06964279965738879,0.09492926857705088
0.061720668118463336,0.06398212635016735,0.06427183974181762,0.0971059724544129
0.0742607987210459,0.05272666647673167,0.04571902863219032,0.10202574030950029
0.058264492167941544,0.039894188788607225,0.02987266666980659,0.051418862785282904
0.09009446857336785,0.048890724396516504,0.05025538580167574,0.06767220555827319
0.0579196738858159,0.05744939268350537,0.0831886298338154,0.08541927366724708
0.1171706922889966,0.019254915501279606,0.04910812007343817,0.1473183236788838
0.13194463137337356,0.05834114089708205,0.060484364068500954,0.10498980020538926
0.0626086317828503,0.0478926954811334,0.030231342083674805,0.09511943558282678
0.05645802691968036,0.05559570192103773,0.05360879165219215,0.12030810427302832
0.08390839144396398,0.0511620573328838,0.05250733802557697,0.11969034016804975
0.08073434942219808,0.07004874884997778,0.07740631796448762,0.07928551062705383
0.11170330636203497,0.060018952446336045,0.13624317001596187,0.11266503677809546
0.03273403331757221,0.044024079409446824,0.06125025641537496,0.09315953563921486
0.08895711228171713,0.053081260096412265,0.053191345736674625,0.11803262333652781
0.10319045427710127,0.0753989262281505,0.0759130478832859,0.10012851792091072
0.05858056954246769,0.05139402436637791,0.0628436986760664,0.0827130749764977
0.05593867547298274,0.01762691282907495,0.06411643882761006,0.05742880521906803
0.07393029174778777,0.05574516379487163,0.07895029705785625,0.08240776495935509
0.07795281377810895,0.04301728982433756,0.09352139058843048,0.05734596754013696
0.06946276729978494,0.0334099259011672,0.061444202068722406,0.047983657709350515
0.0717325249802757,0.053392980291611034,0.07922726821444967,0.08378840985564795
0.07144134302080787,0.05311907568166061,0.13558488469786667,0.1112096709335417
0.09481214451664488,0.029064812123467645,0.06712828427969819,0.05552740726285228
0.06990157193486247,0.09259225514101592,0.06266983845605792,0.07084025791658734
0.13336832730777937,0.04961219765670369,0.06369957705697714,0.06887445986572192
0.10664187416850564,0.06833422202069205,0.04969651332741627,0.04791778483403612
0.09941339195627652,0.030213872618500275,0.06932267499087737,0.1143445107002389
0.11533331857298224,0.046924057994426636,0.08150202711818733,0.033073435170057695
0.07703179150270625,0.06428294368811655,0.09625620844806912,0.05494026766703697
0.12348050646709074,0.03774976242697683,0.0951485645821766,0.09582029112274452
0.05899633369473499,0.06210829442230391,0.08939677106342231,0.05423022879564201
0.11160630066977376,0.01540945164501363,0.09055477164151363,0.07708061592871292
0.08640399891067041,0.056153946173669145,0.0651575672122216,0.0833677647741863
0.10240426199271235,0.060001238233774956,0.07832793829747989,0.07036708592775077
0.11539876491744745,0.05481215791755292,0.10435997122083313,0.06809993647344358
0.061726199767775616,0.05501994499183607,0.0784595896480565,0.053642394304620186
0.07639454601228901,0.05365956218496505,0.0673193194037641,0.07999672484532208
0.0843671944229021,0.06042550960193164,0.05377776088364089,0.10071405110857526
0.03315488534690059,0.06064675723934499,0.07071559608098678,0.03643337927957171
0.11631239781081992,0.054874651175215394,0.06702223533254666,0.031244871227634752
0.0775752357046372,0.056530841843769004,0.04519610050137328,0.05257985802498191
0.13090866665015408,0.039443494028708344,0.056998183141872924,0.0703986139003056
0.055443963881050704,0.0482990751156259,0.026971037938819213,0.08017098664804008
0.07781034193777257,0.07319755989743466,0.06430083396806141,0.030520899008526954
