step_index,object_friction,pre_approach_linear_velocity,grasp_linear_velocity,grasp_closing_velocity,grasp_stall_min_time,lift_linear_velocity,cube0_final_z,cube1_final_z,cube2_final_z,cube3_final_z,transport_linear_velocity,placing_linear_velocity,release_opening_velocity,retract_linear_velocity
2,2.0351628759522433,0.09527691334246391,0.0783193694602855,0.08155631636051348,0.529887258210774,0.13205327007540996,0.024658840830532013,0.07456289574442229,0.12442151990745441,0.024869166672692004,0.08376986163870562,0.056362253425633835,0.06353752429875309,0.11886457985704539
2,2.0351628759522433,0.09527691334246391,0.0783193694602855,0.08155631636051348,0.529887258210774,0.13205327007540996,0.024659695428237538,0.07456075968607175,0.12441659284210774,0.024869166672692004,0.08376986163870562,0.056362253425633835,0.06353752429875309,0.11886457985704539
2,2.0351628759522433,0.09527691334246391,0.0783193694602855,0.08155631636051348,0.529887258210774,0.13205327007540996,0.024659015654644522,0.07459356089451788,0.12445334022143331,0.024869166672692004,0.08376986163870562,0.056362253425633835,0.06353752429875309,0.11886457985704539
2,2.0351628759522433,0.09527691334246391,0.0783193694602855,0.08155631636051348,0.529887258210774,0.13205327007540996,0.02466208404226863,0.07455757965838218,0.12439432602148645,0.024869166672692004,0.08376986163870562,0.056362253425633835,0.06353752429875309,0.11886457985704539
3,1.1309158652759312,0.11658407427742132,0.05804761475324072,0.08505277639902659,0.3095546137793592,0.12314080390225259,0.02458354592976403,0.07444383059240997,0.12418533810844619,0.1740311850025723,0.0806422779582434,0.05540036682531639,0.055249520815255214,0.08114931100201485
3,1.1309158652759312,0.11658407427742132,0.05804761475324072,0.08505277639902659,0.3095546137793592,0.12314080390225259,0.024586356323874826,0.07443938549017538,0.12418413086865454,0.17401785222116056,0.0806422779582434,0.05540036682531639,0.055249520815255214,0.08114931100201485
3,1.1309158652759312,0.11658407427742132,0.05804761475324072,0.08505277639902659,0.3095546137793592,0.12314080390225259,0.02458776095639424,0.07443944207261102,0.12416623832316351,0.17402061170459435,0.0806422779582434,0.05540036682531639,0.055249520815255214,0.08114931100201485
3,1.1309158652759312,0.11658407427742132,0.05804761475324072,0.08505277639902659,0.3095546137793592,0.12314080390225259,0.02458544859030287,0.07444491014058226,0.12417955229381282,0.17401021038856274,0.0806422779582434,0.05540036682531639,0.055249520815255214,0.08114931100201485
3,1.1309158652759312,0.11658407427742132,0.05804761475324072,0.08505277639902659,0.3095546137793592,0.12314080390225259,0.02458831032082086,0.07443807515818766,0.12415719230624798,0.17403334320599043,0.0806422779582434,0.05540036682531639,0.055249520815255214,0.08114931100201485
3,1.1309158652759312,0.11658407427742132,0.05804761475324072,0.08505277639902659,0.3095546137793592,0.12314080390225259,0.02459004114861515,0.07443726130763852,0.12415636840247535,0.17400432834828658,0.0806422779582434,0.05540036682531639,0.055249520815255214,0.08114931100201485
3,1.1309158652759312,0.11658407427742132,0.05804761475324072,0.08505277639902659,0.3095546137793592,0.12314080390225259,0.024584993334068134,0.07444805978348903,0.1241752779776011,0.17400643615237532,0.0806422779582434,0.05540036682531639,0.055249520815255214,0.08114931100201485
1,1.5385984078241417,0.11015636137397976,0.060307997040064204,0.07599050187573746,0.280562957279898,0.17322818355353942,0.024754008016362187,0.07469525345938421,0.024666254973687515,0.024946851051653257,0.1068139619077643,0.057633294195486365,0.05611182726514103,0.12004059719912069
1,1.5385984078241417,0.11015636137397976,0.060307997040064204,0.07599050187573746,0.280562957279898,0.17322818355353942,0.02475386528815659,0.07469673888470371,0.024666254973687515,0.024946851051653257,0.1068139619077643,0.057633294195486365,0.05611182726514103,0.12004059719912069
2,1.5057241215378179,0.12102535998420821,0.043942029959868886,0.14522152205824188,0.33564165737720786,0.12484193528825738,0.024662816346992873,0.07454580521121558,0.12446922673474477,0.024946851051653257,0.08552380745671347,0.05461525097025168,0.06110285749705157,0.08745917508641855
2,1.5057241215378179,0.12102535998420821,0.043942029959868886,0.14522152205824188,0.33564165737720786,0.12484193528825738,0.02466286663434488,0.07454316219634642,0.12447378697757787,0.024946851051653257,0.08552380745671347,0.05461525097025168,0.06110285749705157,0.08745917508641855
3,1.398683381194937,0.15767603111462247,0.13407498471949225,0.09843622229752066,0.20974322549563762,0.099638840252132,0.024598861471554646,0.07442314187899211,0.12426887963155474,0.17416830213887177,0.10744505543011955,0.06987142785572378,0.07725341124297799,0.056594295242873814
3,1.398683381194937,0.15767603111462247,0.13407498471949225,0.09843622229752066,0.20974322549563762,0.099638840252132,0.024597514679060725,0.07441811701978288,0.12427878137590118,0.17418938849711085,0.10744505543011955,0.06987142785572378,0.07725341124297799,0.056594295242873814
1,0.557024425454434,0.13552800854430253,0.01302263261224873,0.038740502038972446,0.49413111258178266,0.1590599864658261,0.024753938719992517,0.07470037700558257,0.024867544035158024,0.024895660245044485,0.054440165393676694,0.09530240994629723,0.1005663835305857,0.04179141892996257
1,0.557024425454434,0.13552800854430253,0.01302263261224873,0.038740502038972446,0.49413111258178266,0.1590599864658261,0.0247546449018981,0.07469303686554585,0.024867544035158024,0.024895660245044485,0.054440165393676694,0.09530240994629723,0.1005663835305857,0.04179141892996257
1,0.557024425454434,0.13552800854430253,0.01302263261224873,0.038740502038972446,0.49413111258178266,0.1590599864658261,0.024753659684838798,0.0747032306704669,0.024867544035158024,0.024895660245044485,0.054440165393676694,0.09530240994629723,0.1005663835305857,0.04179141892996257
1,1.5057241215378179,0.12102535998420821,0.043942029959868886,0.14522152205824188,0.33564165737720786,0.12484193528825738,0.024754330300571427,0.07469565846580196,0.024666254973687515,0.024946851051653257,0.08552380745671347,0.05461525097025168,0.06110285749705157,0.08745917508641855
1,0.557024425454434,0.13552800854430253,0.01302263261224873,0.038740502038972446,0.49413111258178266,0.1590599864658261,0.02475429939550219,0.07469660878509467,0.024867544035158024,0.024895660245044485,0.054440165393676694,0.09530240994629723,0.1005663835305857,0.04179141892996257
1,0.557024425454434,0.13552800854430253,0.01302263261224873,0.038740502038972446,0.49413111258178266,0.1590599864658261,0.024753718354891027,0.07470263948074601,0.024867544035158024,0.024895660245044485,0.054440165393676694,0.09530240994629723,0.1005663835305857,0.04179141892996257
2,1.398683381194937,0.15767603111462247,0.13407498471949225,0.09843622229752066,0.20974322549563762,0.099638840252132,0.02466526356132614,0.07454417505424861,0.12446808427404542,0.024946851051653257,0.10744505543011955,0.06987142785572378,0.07725341124297799,0.056594295242873814
2,0.9223616979591247,0.1174156111200384,0.06918950270241399,0.10839735910504963,0.4639118653848239,0.1486686317488444,0.024662624163036617,0.0745533525537928,0.12452598688827005,0.024895660245044485,0.08263725420027146,0.06178384976788598,0.07267634107725546,0.048903569872975394
2,0.9223616979591247,0.1174156111200384,0.06918950270241399,0.10839735910504963,0.4639118653848239,0.1486686317488444,0.02466496116872951,0.07454641815508564,0.12451081142055971,0.024895660245044485,0.08263725420027146,0.06178384976788598,0.07267634107725546,0.048903569872975394
2,0.9223616979591247,0.1174156111200384,0.06918950270241399,0.10839735910504963,0.4639118653848239,0.1486686317488444,0.02466121171040353,0.07455809306311958,0.12453373272351037,0.024895660245044485,0.08263725420027146,0.06178384976788598,0.07267634107725546,0.048903569872975394
2,0.9223616979591247,0.1174156111200384,0.06918950270241399,0.10839735910504963,0.4639118653848239,0.1486686317488444,0.02465882166038682,0.07456371764432938,0.12454905632751981,0.024895660245044485,0.08263725420027146,0.06178384976788598,0.07267634107725546,0.048903569872975394
2,0.9223616979591247,0.1174156111200384,0.06918950270241399,0.10839735910504963,0.4639118653848239,0.1486686317488444,0.02466028480171154,0.07455289824840317,0.12455130356041665,0.024895660245044485,0.08263725420027146,0.06178384976788598,0.07267634107725546,0.048903569872975394
3,1.239691255070948,0.111428173316856,0.025497278594433757,0.1163628028477321,0.3441668280867929,0.15480105878401085,0.024588812981054066,0.07443823205383396,0.12439326639642477,0.17437513682207198,0.11041445824039256,0.03380211179305382,0.07332471902022844,0.10967783589841074
3,1.239691255070948,0.111428173316856,0.025497278594433757,0.1163628028477321,0.3441668280867929,0.15480105878401085,0.024591554252584625,0.07443158635744954,0.12438572426128869,0.1743688539561171,0.11041445824039256,0.03380211179305382,0.07332471902022844,0.10967783589841074
3,0.557024425454434,0.13552800854430253,0.01302263261224873,0.038740502038972446,0.49413111258178266,0.1590599864658261,0.024605691601638585,0.0744259043797048,0.12427434172176942,0.17413531459761766,0.054440165393676694,0.09530240994629723,0.1005663835305857,0.04179141892996257
3,1.239691255070948,0.111428173316856,0.025497278594433757,0.1163628028477321,0.3441668280867929,0.15480105878401085,0.024585538237653404,0.07443219864511784,0.12441904636084992,0.17439131775573533,0.11041445824039256,0.03380211179305382,0.07332471902022844,0.10967783589841074
3,1.239691255070948,0.111428173316856,0.025497278594433757,0.1163628028477321,0.3441668280867929,0.15480105878401085,0.02458402083019289,0.07444697983004822,0.12441402313875186,0.1743791973696844,0.11041445824039256,0.03380211179305382,0.07332471902022844,0.10967783589841074
3,1.239691255070948,0.111428173316856,0.025497278594433757,0.1163628028477321,0.3441668280867929,0.15480105878401085,0.02459994936032028,0.07441716966325175,0.1243595291451425,0.1743465426310662,0.11041445824039256,0.03380211179305382,0.07332471902022844,0.10967783589841074
1,1.607727434207029,0.10452265623709694,0.03712347718181394,0.1451731812682837,0.4324380063486779,0.1323774300935185,0.02475362552417975,0.07469068824436727,0.024963459228605062,0.024929115147815123,0.05045572253014948,0.05882344516048861,0.07491416537877985,0.0974122715558618
1,0.9223616979591247,0.1174156111200384,0.06918950270241399,0.10839735910504963,0.4639118653848239,0.1486686317488444,0.02475376896874846,0.0747184715939566,0.024895660245044485,0.024963459228605062,0.08263725420027146,0.06178384976788598,0.07267634107725546,0.048903569872975394
1,1.607727434207029,0.10452265623709694,0.03712347718181394,0.1451731812682837,0.4324380063486779,0.1323774300935185,0.024753713365951745,0.07468977314606237,0.024963459228605062,0.024929115147815123,0.05045572253014948,0.05882344516048861,0.07491416537877985,0.0974122715558618
1,1.607727434207029,0.10452265623709694,0.03712347718181394,0.1451731812682837,0.4324380063486779,0.1323774300935185,0.024754126258884547,0.07468536058087161,0.024963459228605062,0.024929115147815123,0.05045572253014948,0.05882344516048861,0.07491416537877985,0.0974122715558618
1,1.398683381194937,0.15767603111462247,0.13407498471949225,0.09843622229752066,0.20974322549563762,0.099638840252132,0.02475380586097065,0.07470173305112807,0.024857962073754954,0.024867544035158024,0.10744505543011955,0.06987142785572378,0.07725341124297799,0.056594295242873814
2,0.5469974297923994,0.14858092980227897,0.02593129890281942,0.0543287095546193,0.28460231316606954,0.09183242309689685,0.024659525615136377,0.07453634800503098,0.1244705937168593,0.024929115147815123,0.04330538100565881,0.07259734626121145,0.07099777967824354,0.14736712012883585
2,0.5469974297923994,0.14858092980227897,0.02593129890281942,0.0543287095546193,0.28460231316606954,0.09183242309689685,0.024659661743900812,0.07453294236650344,0.12447393488587451,0.024929115147815123,0.04330538100565881,0.07259734626121145,0.07099777967824354,0.14736712012883585
2,1.239691255070948,0.111428173316856,0.025497278594433757,0.1163628028477321,0.3441668280867929,0.15480105878401085,0.024659630701074867,0.07455916094499601,0.12453317444536992,0.024963459228605062,0.11041445824039256,0.03380211179305382,0.07332471902022844,0.10967783589841074
2,0.5469974297923994,0.14858092980227897,0.02593129890281942,0.0543287095546193,0.28460231316606954,0.09183242309689685,0.024660292557639303,0.07453422238647951,0.12446484633365403,0.024929115147815123,0.04330538100565881,0.07259734626121145,0.07099777967824354,0.14736712012883585
2,0.557024425454434,0.13552800854430253,0.01302263261224873,0.038740502038972446,0.49413111258178266,0.1590599864658261,0.024661173804844245,0.07456610123275219,0.12450507596471541,0.024867544035158024,0.054440165393676694,0.09530240994629723,0.1005663835305857,0.04179141892996257
3,1.607727434207029,0.10452265623709694,0.03712347718181394,0.1451731812682837,0.4324380063486779,0.1323774300935185,0.02458428579405727,0.07443874944751512,0.12438602192902629,0.17432780287285632,0.05045572253014948,0.05882344516048861,0.07491416537877985,0.0974122715558618
3,0.9223616979591247,0.1174156111200384,0.06918950270241399,0.10839735910504963,0.4639118653848239,0.1486686317488444,0.024593236254823143,0.07445525710481853,0.1243317270898599,0.17430485273977941,0.08263725420027146,0.06178384976788598,0.07267634107725546,0.048903569872975394
3,1.400466687310911,0.10983797448421215,0.053963357900709163,0.12205936776389048,0.32670586104081456,0.13485014212390942,0.024588920227566168,0.07440693480365448,0.12428045324429846,0.17418091292341348,0.10989259323877938,0.0486554042171246,0.04960272047538493,0.10338212150401627
3,1.400466687310911,0.10983797448421215,0.053963357900709163,0.12205936776389048,0.32670586104081456,0.13485014212390942,0.024584465892965392,0.07440290546392642,0.12428127690062381,0.17424172796801604,0.10989259323877938,0.0486554042171246,0.04960272047538493,0.10338212150401627
3,1.400466687310911,0.10983797448421215,0.053963357900709163,0.12205936776389048,0.32670586104081456,0.13485014212390942,0.024586947703741275,0.07440847838062498,0.12426859436311886,0.17422731866244687,0.10989259323877938,0.0486554042171246,0.04960272047538493,0.10338212150401627
1,1.239691255070948,0.111428173316856,0.025497278594433757,0.1163628028477321,0.3441668280867929,0.15480105878401085,0.024753660645370105,0.07470322343427657,0.024963459228605062,0.024963459228605062,0.11041445824039256,0.03380211179305382,0.07332471902022844,0.10967783589841074
1,0.8282818202723623,0.0783208435155773,0.06165112296074671,0.06544773479215332,0.5053272650791185,0.12444622907229615,0.02475380907183005,0.07470169885194747,0.024963459228605062,0.02489522991620625,0.10217101827874005,0.03180183503011503,0.07765772699871235,0.060809619296069733
1,0.8282818202723623,0.0783208435155773,0.06165112296074671,0.06544773479215332,0.5053272650791185,0.12444622907229615,0.024753650549043067,0.07470332262320156,0.024963459228605062,0.02489522991620625,0.10217101827874005,0.03180183503011503,0.07765772699871235,0.060809619296069733
2,1.607727434207029,0.10452265623709694,0.03712347718181394,0.1451731812682837,0.4324380063486779,0.1323774300935185,0.024659435870502736,0.07456227333426535,0.12449333729769928,0.024963459228605062,0.05045572253014948,0.05882344516048861,0.07491416537877985,0.0974122715558618
2,1.4254024377923304,0.08945806793845466,0.08033017907798809,0.08922719325275583,0.2549421991441416,0.1413760820546904,0.024659370020846384,0.07456092668123288,0.12452928297180708,0.02489522991620625,0.11750877275176697,0.034168925793223545,0.09082441383769264,0.10210221274842615
2,1.4254024377923304,0.08945806793845466,0.08033017907798809,0.08922719325275583,0.2549421991441416,0.1413760820546904,0.024659919843505542,0.07455919698874271,0.12451509468811488,0.02489522991620625,0.11750877275176697,0.034168925793223545,0.09082441383769264,0.10210221274842615
3,1.3211642660934386,0.2045136166843215,0.08003482605514028,0.09580573934240924,0.24859991426585992,0.10165911326688053,0.024586537426551147,0.074436563482803,0.12435091954831158,0.1743221509146653,0.08435908724516378,0.09403303616529135,0.11289523050034311,0.10048609963794919
3,1.3211642660934386,0.2045136166843215,0.08003482605514028,0.09580573934240924,0.24859991426585992,0.10165911326688053,0.024584158874515892,0.07444163804109723,0.12438103457642666,0.1743346226611408,0.08435908724516378,0.09403303616529135,0.11289523050034311,0.10048609963794919
3,0.5469974297923994,0.14858092980227897,0.02593129890281942,0.0543287095546193,0.28460231316606954,0.09183242309689685,0.02458549868537221,0.07444133016817417,0.12431228922744651,0.17424488890359516,0.04330538100565881,0.07259734626121145,0.07099777967824354,0.14736712012883585
1,0.7862500037508431,0.09432378784541466,0.023798814279953992,0.11612487914248765,0.5417482319157525,0.1513754373325591,0.02475356449328646,0.07470419097849591,0.02488907907972439,0.024913160086495894,0.03380795395904562,0.043884349940161035,0.022759475238617405,0.046905034621989646
1,0.7862500037508431,0.09432378784541466,0.023798814279953992,0.11612487914248765,0.5417482319157525,0.1513754373325591,0.02475367039670246,0.07471437718107991,0.02488907907972439,0.024913160086495894,0.03380795395904562,0.043884349940161035,0.022759475238617405,0.046905034621989646
1,1.400466687310911,0.10983797448421215,0.053963357900709163,0.12205936776389048,0.32670586104081456,0.13485014212390942,0.024753875222129934,0.07470103004018315,0.02483635562004019,0.024963459228605062,0.10989259323877938,0.0486554042171246,0.04960272047538493,0.10338212150401627
1,1.3211642660934386,0.2045136166843215,0.08003482605514028,0.09580573934240924,0.24859991426585992,0.10165911326688053,0.02475743953123217,0.07466189202737537,0.024963459228605062,0.02488907907972439,0.08435908724516378,0.09403303616529135,0.11289523050034311,0.10048609963794919
1,0.7862500037508431,0.09432378784541466,0.023798814279953992,0.11612487914248765,0.5417482319157525,0.1513754373325591,0.024753807542424962,0.07471324775223134,0.02488907907972439,0.024913160086495894,0.03380795395904562,0.043884349940161035,0.022759475238617405,0.046905034621989646
2,0.7596450915067066,0.11276658920651152,0.01273040393725456,0.06949838872556492,0.4449971854147486,0.09173015375256653,0.024659830284547105,0.07456147907955547,0.12454633975089394,0.024913160086495894,0.07020954800631835,0.06617645680551952,0.08105771303913767,0.03381978008380517
2,0.7596450915067066,0.11276658920651152,0.01273040393725456,0.06949838872556492,0.4449971854147486,0.09173015375256653,0.02466249657680971,0.07455612419997802,0.12452674683807068,0.024913160086495894,0.07020954800631835,0.06617645680551952,0.08105771303913767,0.03381978008380517
2,0.7862500037508431,0.09432378784541466,0.023798814279953992,0.11612487914248765,0.5417482319157525,0.1513754373325591,0.024671289318722808,0.07450291414546265,0.12448289252417667,0.02488907907972439,0.03380795395904562,0.043884349940161035,0.022759475238617405,0.046905034621989646
2,0.8282818202723623,0.0783208435155773,0.06165112296074671,0.06544773479215332,0.5053272650791185,0.12444622907229615,0.02465922351166296,0.07455970446988905,0.12452343828055151,0.024963459228605062,0.10217101827874005,0.03180183503011503,0.07765772699871235,0.060809619296069733
2,0.7596450915067066,0.11276658920651152,0.01273040393725456,0.06949838872556492,0.4449971854147486,0.09173015375256653,0.024660626697290508,0.0745616641581862,0.12453800111645913,0.024913160086495894,0.07020954800631835,0.06617645680551952,0.08105771303913767,0.03381978008380517
3,0.9858308974567528,0.15462422974237597,0.06718453856906748,0.13953813103496937,0.4225069298293836,0.13812186662199052,0.0245906019766376,0.07444616985490222,0.12440002354436128,0.17436158821283904,0.03467747089959192,0.08938474153061374,0.08949127342474375,0.08682145985159709
3,1.4254024377923304,0.08945806793845466,0.08033017907798809,0.08922719325275583,0.2549421991441416,0.1413760820546904,0.02458435537647937,0.07443860234571906,0.12436286355361059,0.1743182432399822,0.11750877275176697,0.034168925793223545,0.09082441383769264,0.10210221274842615
3,0.9858308974567528,0.15462422974237597,0.06718453856906748,0.13953813103496937,0.4225069298293836,0.13812186662199052,0.024586552121989493,0.07444487576085983,0.12441358057516817,0.1743922712277299,0.03467747089959192,0.08938474153061374,0.08949127342474375,0.08682145985159709
3,0.9858308974567528,0.15462422974237597,0.06718453856906748,0.13953813103496937,0.4225069298293836,0.13812186662199052,0.02459047170644163,0.07443641906894796,0.1243937842309767,0.17439170562840983,0.03467747089959192,0.08938474153061374,0.08949127342474375,0.08682145985159709
3,0.7596450915067066,0.11276658920651152,0.01273040393725456,0.06949838872556492,0.4449971854147486,0.09173015375256653,0.024606103760843955,0.07436781123945055,0.12431963853269343,0.17431915813638027,0.07020954800631835,0.06617645680551952,0.08105771303913767,0.03381978008380517
1,2.368539405914742,0.10435236390974399,0.06715047881829217,0.09858504084891952,0.3247676062014302,0.0925805773412422,0.02475360704629123,0.0745251287153498,0.024963459228605062,0.024963459228605062,0.07460235314237738,0.03007086114150624,0.12146734628604797,0.08359935579872871
1,2.368539405914742,0.10435236390974399,0.06715047881829217,0.09858504084891952,0.3247676062014302,0.0925805773412422,0.024753514249329183,0.07458167378569619,0.024963459228605062,0.024963459228605062,0.07460235314237738,0.03007086114150624,0.12146734628604797,0.08359935579872871
1,0.9858308974567528,0.15462422974237597,0.06718453856906748,0.13953813103496937,0.4225069298293836,0.13812186662199052,0.02475463878853918,0.07469304617929245,0.024963459228605062,0.024963459228605062,0.03467747089959192,0.08938474153061374,0.08949127342474375,0.08682145985159709
1,1.3211642660934386,0.2045136166843215,0.08003482605514028,0.09580573934240924,0.24859991426585992,0.10165911326688053,0.024754616189309714,0.07469324671635344,0.024963459228605062,0.02488907907972439,0.08435908724516378,0.09403303616529135,0.11289523050034311,0.10048609963794919
1,0.7862500037508431,0.09432378784541466,0.023798814279953992,0.11612487914248765,0.5417482319157525,0.1513754373325591,0.024753764111464526,0.07471815240665497,0.024913160086495894,0.024963459228605062,0.03380795395904562,0.043884349940161035,0.022759475238617405,0.046905034621989646
1,2.368539405914742,0.10435236390974399,0.06715047881829217,0.09858504084891952,0.3247676062014302,0.0925805773412422,0.02475368107888627,0.07452416975043108,0.024963459228605062,0.024963459228605062,0.07460235314237738,0.03007086114150624,0.12146734628604797,0.08359935579872871
1,0.7862500037508431,0.09432378784541466,0.023798814279953992,0.11612487914248765,0.5417482319157525,0.1513754373325591,0.02475373392818633,0.07471390888573337,0.02488907907972439,0.02489522991620625,0.03380795395904562,0.043884349940161035,0.022759475238617405,0.046905034621989646
2,0.7596450915067066,0.11276658920651152,0.01273040393725456,0.06949838872556492,0.4449971854147486,0.09173015375256653,0.0246639416270807,0.07455785697746965,0.12450796356357673,0.024963459228605062,0.07020954800631835,0.06617645680551952,0.08105771303913767,0.03381978008380517
2,0.7596450915067066,0.11276658920651152,0.01273040393725456,0.06949838872556492,0.4449971854147486,0.09173015375256653,0.02466146343682204,0.07455756615102208,0.12453572044547326,0.02489522991620625,0.07020954800631835,0.06617645680551952,0.08105771303913767,0.03381978008380517
2,1.7471710971962142,0.12312812433497175,0.03319956375759288,0.08457540875669109,0.44944119361510365,0.10372978679655792,0.02465887459982369,0.07427809901983119,0.12404926126261608,0.024963459228605062,0.09263711903487476,0.043833726831565056,0.05086806874414447,0.0973611417739808
2,1.7471710971962142,0.12312812433497175,0.03319956375759288,0.08457540875669109,0.44944119361510365,0.10372978679655792,0.024658805507007026,0.07435991053135127,0.12412137549535118,0.024963459228605062,0.09263711903487476,0.043833726831565056,0.05086806874414447,0.0973611417739808
2,1.7471710971962142,0.12312812433497175,0.03319956375759288,0.08457540875669109,0.44944119361510365,0.10372978679655792,0.02466127923434744,0.07427664728658903,0.1240237044568029,0.024963459228605062,0.09263711903487476,0.043833726831565056,0.05086806874414447,0.0973611417739808
2,2.368539405914742,0.10435236390974399,0.06715047881829217,0.09858504084891952,0.3247676062014302,0.0925805773412422,0.024662565013275396,0.07454699655084365,0.12431827226366078,0.024963459228605062,0.07460235314237738,0.03007086114150624,0.12146734628604797,0.08359935579872871
2,0.7862500037508431,0.09432378784541466,0.023798814279953992,0.11612487914248765,0.5417482319157525,0.1513754373325591,0.024661442274592393,0.0745482765037687,0.12452489277225647,0.02488907907972439,0.03380795395904562,0.043884349940161035,0.022759475238617405,0.046905034621989646
3,2.198832254739533,0.1002871686755451,0.02921223585352852,0.08046400840847408,0.4864106041286536,0.135718363962694,0.024584016982510615,0.07410797566632782,0.12373207208921688,0.1735262485457717,0.049330481273803295,0.07843346695496221,0.06018533796013556,0.07416660701614139
3,0.9858308974567528,0.15462422974237597,0.06718453856906748,0.13953813103496937,0.4225069298293836,0.13812186662199052,0.02459382583438136,0.07448107289058295,0.1244360911018684,0.17439917346430833,0.03467747089959192,0.08938474153061374,0.08949127342474375,0.08682145985159709
3,0.9858308974567528,0.15462422974237597,0.06718453856906748,0.13953813103496937,0.4225069298293836,0.13812186662199052,0.024595166877335484,0.07448392616279659,0.12441040685581768,0.17442157226168153,0.03467747089959192,0.08938474153061374,0.08949127342474375,0.08682145985159709
3,2.198832254739533,0.1002871686755451,0.02921223585352852,0.08046400840847408,0.4864106041286536,0.135718363962694,0.02459306113401327,0.07411420498487195,0.12369069955720641,0.17347880201687454,0.049330481273803295,0.07843346695496221,0.06018533796013556,0.07416660701614139
3,1.7471710971962142,0.12312812433497175,0.03319956375759288,0.08457540875669109,0.44944119361510365,0.10372978679655792,0.024588559160574418,0.07442581309331701,0.12404391982454169,0.17382651714681868,0.09263711903487476,0.043833726831565056,0.05086806874414447,0.0973611417739808
3,2.198832254739533,0.1002871686755451,0.02921223585352852,0.08046400840847408,0.4864106041286536,0.135718363962694,0.02458494933065348,0.07411375564300651,0.12372582307827683,0.17351154457067347,0.049330481273803295,0.07843346695496221,0.06018533796013556,0.07416660701614139
3,0.7596450915067066,0.11276658920651152,0.01273040393725456,0.06949838872556492,0.4449971854147486,0.09173015375256653,0.024590395429204995,0.07442343361308484,0.12437320975382889,0.17434119809272486,0.07020954800631835,0.06617645680551952,0.08105771303913767,0.03381978008380517
1,0.9104840318232622,0.12153698747224045,0.024245782412086095,0.1645526976868104,0.16721084152116106,0.19281057591183942,0.024753956747735437,0.07471157207870104,0.024786986871189094,0.02459306471561515,0.09392719804764299,0.06469930003259866,0.04983465805543046,0.05231162713473227
1,0.9104840318232622,0.12153698747224045,0.024245782412086095,0.1645526976868104,0.16721084152116106,0.19281057591183942,0.024753736267906865,0.07470245196661006,0.024786986871189094,0.02459306471561515,0.09392719804764299,0.06469930003259866,0.04983465805543046,0.05231162713473227
